Timestamp,Student ID,Attendance,Facial Expression,Interaction Level,Posture,Movement (m),Heart Rate,Skin Temperature,Breathing Rate,Classroom Noise Level,Lighting,Attention,Engagement,Inactivity,Class Subject,Date
2024-12-06,50,1,Angry,4,Upright,3.0,87,36.4,20,54,259,0,2,0,Literature,2024-12-06
2024-12-07,50,0,Neutral,0,Leaning Forward,1.77,67,35.6,13,68,254,1,2,0,Mathematics,2024-12-07
2024-12-08,50,0,Surprised,8,Leaning Forward,1.24,91,35.7,20,67,228,1,1,0,Science,2024-12-08
2024-12-09,50,0,Surprised,9,Leaning Forward,3.35,85,35.5,12,69,253,1,1,0,Science,2024-12-09
2024-12-10,50,0,Neutral,9,Slouched,0.13,88,36.3,14,52,256,1,1,0,Mathematics,2024-12-10
2024-12-11,50,1,Happy,6,Upright,0.8,82,36.4,15,70,252,0,2,0,Science,2024-12-11
2024-12-12,50,0,Neutral,8,Slouched,2.66,92,35.6,12,63,217,0,0,1,Science,2024-12-12
2024-12-13,50,0,Angry,7,Leaning Forward,2.88,87,35.1,13,52,238,1,1,0,Mathematics,2024-12-13
2024-12-14,50,0,Neutral,10,Leaning Forward,3.2,70,37.5,15,63,213,0,0,1,History,2024-12-14
2024-12-15,50,1,Happy,5,Upright,4.91,62,37.3,17,67,265,0,1,0,Mathematics,2024-12-15
2024-12-16,50,0,Sad,5,Slouched,3.75,91,35.4,13,69,212,1,1,0,Literature,2024-12-16
2024-12-17,50,0,Sad,4,Slouched,0.14,96,36.0,13,65,296,1,2,0,Literature,2024-12-17
2024-12-18,50,0,Neutral,9,Leaning Forward,2.87,94,36.6,20,67,293,0,2,0,Mathematics,2024-12-18
2024-12-19,50,0,Happy,4,Upright,2.21,86,36.3,13,57,241,1,1,0,History,2024-12-19
2024-12-20,50,1,Neutral,8,Slouched,3.08,94,36.5,15,68,250,1,2,0,Literature,2024-12-20
2024-12-21,50,1,Angry,4,Leaning Forward,4.46,65,35.8,16,60,284,1,2,0,Mathematics,2024-12-21
2024-12-22,50,0,Angry,10,Upright,0.29,90,37.5,15,62,288,0,0,1,Mathematics,2024-12-22
2024-12-23,50,0,Surprised,1,Slouched,3.41,63,35.6,20,67,250,1,0,0,History,2024-12-23
2024-12-24,50,0,Surprised,10,Upright,0.5,97,35.6,17,69,207,1,1,0,Literature,2024-12-24
2024-12-25,50,0,Happy,9,Leaning Forward,3.26,79,37.0,16,66,274,1,0,0,Science,2024-12-25
2024-12-26,50,1,Surprised,6,Leaning Forward,4.33,95,36.5,18,65,252,0,0,1,Mathematics,2024-12-26
2024-12-27,50,1,Sad,0,Slouched,1.57,83,36.2,19,60,268,1,1,0,Mathematics,2024-12-27
2024-12-28,50,1,Sad,3,Leaning Forward,4.03,61,36.1,15,61,233,1,1,0,Literature,2024-12-28
2024-12-29,50,0,Surprised,5,Leaning Forward,1.45,66,36.0,17,69,277,1,0,0,Science,2024-12-29
2024-12-30,50,0,Surprised,2,Upright,0.59,69,35.7,19,63,261,0,0,1,Literature,2024-12-30
2024-12-01,51,0,Neutral,9,Upright,1.95,66,35.2,16,53,211,1,1,0,Science,2024-12-01
2024-12-02,51,1,Happy,0,Leaning Forward,0.08,90,36.5,18,65,291,1,2,0,Literature,2024-12-02
2024-12-03,51,0,Sad,9,Leaning Forward,4.41,82,36.1,12,58,257,0,0,1,History,2024-12-03
2024-12-04,51,0,Surprised,1,Upright,3.65,70,35.1,20,58,229,1,1,0,Literature,2024-12-04
2024-12-05,51,1,Neutral,9,Leaning Forward,1.93,94,35.1,20,61,281,1,0,0,History,2024-12-05
2024-12-06,51,0,Neutral,2,Upright,3.36,74,36.3,16,61,296,1,1,0,Science,2024-12-06
2024-12-07,51,1,Neutral,4,Leaning Forward,1.84,89,35.8,14,56,209,0,0,1,Mathematics,2024-12-07
2024-12-08,51,0,Surprised,4,Leaning Forward,3.07,91,36.7,13,64,256,0,0,1,Literature,2024-12-08
2024-12-09,51,1,Sad,7,Upright,0.15,95,36.3,14,52,260,0,0,1,Science,2024-12-09
2024-12-10,51,0,Happy,9,Slouched,4.81,62,35.6,15,51,249,0,2,0,History,2024-12-10
2024-12-11,51,0,Neutral,9,Upright,1.66,74,37.2,12,51,289,1,2,0,Mathematics,2024-12-11
2024-12-12,51,1,Surprised,7,Leaning Forward,1.43,64,37.1,17,55,235,0,2,0,Science,2024-12-12
2024-12-13,51,1,Neutral,4,Slouched,0.27,94,35.5,20,61,288,1,2,0,Mathematics,2024-12-13
2024-12-14,51,0,Surprised,8,Upright,0.08,80,35.6,13,54,268,1,2,0,Literature,2024-12-14
2024-12-15,51,1,Angry,9,Leaning Forward,2.13,97,36.3,14,69,207,1,2,0,Science,2024-12-15
2024-12-16,51,0,Surprised,1,Slouched,4.2,68,35.6,15,51,211,1,1,0,Literature,2024-12-16
2024-12-17,51,1,Sad,3,Leaning Forward,3.24,97,36.1,20,57,230,1,0,0,Mathematics,2024-12-17
2024-12-18,51,1,Happy,6,Upright,4.72,96,35.5,14,66,265,0,0,1,Mathematics,2024-12-18
2024-12-19,51,0,Happy,0,Upright,0.07,74,35.4,12,50,208,0,0,1,Literature,2024-12-19
2024-12-20,51,1,Happy,0,Upright,2.54,100,36.5,20,65,291,1,1,0,Literature,2024-12-20
2024-12-21,51,0,Neutral,3,Slouched,1.92,65,35.7,15,67,237,0,0,1,Science,2024-12-21
2024-12-22,51,0,Angry,8,Upright,3.93,77,36.1,20,70,217,0,2,0,History,2024-12-22
2024-12-23,51,1,Angry,5,Leaning Forward,3.95,62,35.0,12,64,296,1,1,0,Literature,2024-12-23
2024-12-24,51,1,Neutral,5,Leaning Forward,2.94,88,37.1,17,50,288,0,0,1,Mathematics,2024-12-24
2024-12-25,51,1,Surprised,4,Upright,0.37,85,37.3,16,52,290,1,1,0,Mathematics,2024-12-25
2024-12-26,51,0,Surprised,8,Slouched,0.5,99,37.0,16,69,260,0,1,0,Mathematics,2024-12-26
2024-12-27,51,0,Surprised,6,Leaning Forward,1.01,95,35.4,20,68,272,0,1,0,Literature,2024-12-27
2024-12-28,51,1,Happy,8,Upright,2.7,95,36.4,13,65,267,0,1,0,Literature,2024-12-28
2024-12-29,51,0,Neutral,9,Slouched,0.9,89,37.1,19,62,202,0,1,0,History,2024-12-29
2024-12-30,51,0,Sad,6,Leaning Forward,3.82,82,36.1,20,68,271,0,0,1,History,2024-12-30
2024-12-01,52,1,Happy,8,Upright,3.81,96,35.9,14,52,300,1,0,0,Literature,2024-12-01
2024-12-02,52,1,Happy,7,Slouched,2.28,65,36.7,14,65,237,1,1,0,Literature,2024-12-02
2024-12-03,52,0,Angry,10,Leaning Forward,2.76,77,35.2,18,54,255,0,0,1,Science,2024-12-03
2024-12-04,52,0,Angry,7,Slouched,2.56,64,36.1,16,61,234,0,0,1,History,2024-12-04
2024-12-05,52,1,Neutral,5,Slouched,4.17,62,35.8,20,54,200,0,2,0,History,2024-12-05
2024-12-06,52,1,Happy,9,Upright,4.69,63,35.2,18,57,290,0,1,0,Science,2024-12-06
2024-12-07,52,0,Surprised,2,Upright,4.14,77,37.1,19,55,264,1,1,0,History,2024-12-07
2024-12-08,52,1,Happy,0,Upright,2.43,93,35.5,16,64,230,1,2,0,Mathematics,2024-12-08
2024-12-09,52,0,Surprised,8,Slouched,0.03,64,35.1,17,67,282,0,1,0,Mathematics,2024-12-09
2024-12-10,52,1,Happy,9,Upright,4.22,66,37.5,13,60,223,0,0,1,Literature,2024-12-10
2024-12-11,52,0,Neutral,3,Slouched,0.27,96,35.3,12,51,259,0,2,0,Mathematics,2024-12-11
2024-12-12,52,1,Happy,0,Slouched,1.28,65,37.2,16,67,291,1,2,0,Science,2024-12-12
2024-12-13,52,0,Angry,8,Slouched,2.07,95,36.4,18,61,216,1,0,0,Science,2024-12-13
2024-12-14,52,0,Surprised,1,Leaning Forward,3.97,92,37.3,19,56,239,1,1,0,Mathematics,2024-12-14
2024-12-15,52,0,Happy,4,Slouched,0.23,82,36.9,18,57,287,0,2,0,History,2024-12-15
2024-12-16,52,1,Sad,5,Slouched,1.28,75,35.8,14,63,267,0,1,0,Mathematics,2024-12-16
2024-12-17,52,1,Happy,6,Slouched,0.97,95,35.5,16,59,269,1,1,0,History,2024-12-17
2024-12-18,52,1,Sad,6,Leaning Forward,4.85,79,36.0,14,67,206,1,0,0,Science,2024-12-18
2024-12-19,52,1,Surprised,4,Leaning Forward,0.25,83,36.1,17,61,210,1,0,0,Science,2024-12-19
2024-12-20,52,0,Angry,2,Leaning Forward,4.12,98,35.1,17,60,213,1,0,0,Mathematics,2024-12-20
2024-12-21,52,1,Happy,10,Leaning Forward,0.51,74,35.2,13,53,259,1,2,0,Literature,2024-12-21
2024-12-22,52,0,Sad,5,Slouched,3.52,88,36.7,12,55,221,0,2,0,Mathematics,2024-12-22
2024-12-23,52,1,Sad,5,Slouched,3.49,65,36.7,12,52,285,1,2,0,History,2024-12-23
2024-12-24,52,1,Angry,5,Upright,0.05,86,36.9,12,52,240,0,1,0,Mathematics,2024-12-24
2024-12-25,52,0,Neutral,10,Leaning Forward,3.43,76,36.1,17,51,256,1,0,0,Science,2024-12-25
2024-12-26,52,0,Surprised,3,Upright,2.32,95,35.1,17,68,286,0,1,0,Science,2024-12-26
2024-12-27,52,0,Happy,0,Slouched,1.44,99,35.5,16,50,226,0,0,1,Mathematics,2024-12-27
2024-12-28,52,1,Sad,0,Upright,2.14,92,36.5,16,52,209,0,1,0,Science,2024-12-28
2024-12-29,52,1,Angry,9,Upright,4.8,82,35.9,15,61,287,0,0,1,Science,2024-12-29
2024-12-30,52,1,Surprised,1,Upright,0.3,91,36.4,12,70,202,0,0,1,Literature,2024-12-30
2024-12-01,53,0,Happy,8,Slouched,3.59,90,35.7,15,65,264,1,2,0,Science,2024-12-01
2024-12-02,53,0,Sad,9,Slouched,1.53,83,37.2,12,50,250,0,2,0,Literature,2024-12-02
2024-12-03,53,0,Neutral,5,Upright,1.09,100,35.9,12,52,263,1,1,0,History,2024-12-03
2024-12-04,53,1,Sad,6,Upright,1.43,89,36.3,14,68,207,1,1,0,History,2024-12-04
2024-12-05,53,0,Neutral,5,Upright,0.35,62,36.4,18,51,245,0,0,1,History,2024-12-05
2024-12-06,53,1,Angry,4,Upright,0.07,67,35.2,18,64,228,0,2,0,History,2024-12-06
2024-12-07,53,1,Surprised,5,Leaning Forward,2.78,94,36.1,14,52,221,0,1,0,Literature,2024-12-07
2024-12-08,53,1,Happy,3,Upright,2.1,71,37.0,14,64,247,1,0,0,Science,2024-12-08
2024-12-09,53,1,Surprised,7,Upright,3.47,68,35.0,19,53,211,0,0,1,Science,2024-12-09
2024-12-10,53,0,Sad,3,Slouched,3.5,70,35.2,14,52,245,0,0,1,Mathematics,2024-12-10
2024-12-11,53,0,Neutral,9,Upright,2.17,67,36.3,15,67,247,1,2,0,Science,2024-12-11
2024-12-12,53,1,Angry,7,Leaning Forward,4.86,70,36.8,13,62,271,0,2,0,Mathematics,2024-12-12
2024-12-13,53,0,Surprised,8,Leaning Forward,3.02,73,35.2,18,69,219,0,1,0,Literature,2024-12-13
2024-12-14,53,1,Neutral,4,Upright,3.29,92,35.3,19,55,200,0,2,0,Mathematics,2024-12-14
2024-12-15,53,0,Angry,4,Leaning Forward,0.64,74,35.3,14,51,232,0,2,0,Mathematics,2024-12-15
2024-12-16,53,1,Neutral,10,Upright,3.66,93,36.9,13,63,246,1,1,0,History,2024-12-16
2024-12-17,53,0,Happy,2,Upright,3.17,63,35.7,14,57,216,0,2,0,History,2024-12-17
2024-12-18,53,1,Sad,1,Upright,1.86,72,35.1,14,66,211,1,1,0,Literature,2024-12-18
2024-12-19,53,1,Neutral,6,Upright,0.01,63,35.9,15,64,258,1,0,0,Literature,2024-12-19
2024-12-20,53,0,Angry,8,Upright,0.66,64,36.7,14,69,211,1,1,0,Literature,2024-12-20
2024-12-21,53,1,Surprised,9,Upright,4.3,70,36.5,20,56,215,0,1,0,Mathematics,2024-12-21
2024-12-22,53,1,Happy,9,Slouched,1.96,69,36.4,15,53,253,1,0,0,Literature,2024-12-22
2024-12-23,53,0,Neutral,6,Leaning Forward,4.42,86,37.1,18,64,296,0,2,0,Mathematics,2024-12-23
2024-12-24,53,1,Sad,1,Leaning Forward,2.56,85,35.9,12,59,274,1,0,0,Science,2024-12-24
2024-12-25,53,0,Surprised,6,Slouched,4.9,79,36.5,15,57,272,1,1,0,Literature,2024-12-25
2024-12-26,53,1,Angry,6,Upright,2.27,68,37.1,18,54,255,1,0,0,Mathematics,2024-12-26
2024-12-27,53,0,Neutral,3,Slouched,3.33,81,37.4,20,60,234,0,1,0,History,2024-12-27
2024-12-28,53,0,Angry,7,Leaning Forward,4.75,99,35.2,18,54,281,0,2,0,History,2024-12-28
2024-12-29,53,0,Angry,9,Leaning Forward,1.9,74,35.5,17,57,217,1,2,0,Science,2024-12-29
2024-12-30,53,1,Happy,5,Leaning Forward,1.18,75,35.7,15,51,288,1,0,0,History,2024-12-30
2024-12-01,54,1,Angry,7,Slouched,0.14,77,35.9,19,62,288,0,0,1,Science,2024-12-01
2024-12-02,54,1,Surprised,9,Leaning Forward,4.47,77,36.8,17,56,246,1,1,0,History,2024-12-02
2024-12-03,54,1,Neutral,6,Slouched,4.66,98,36.9,18,52,255,1,1,0,History,2024-12-03
2024-12-04,54,0,Sad,5,Slouched,1.85,94,36.7,12,68,242,1,0,0,Science,2024-12-04
2024-12-05,54,0,Surprised,9,Upright,1.62,83,36.4,18,59,257,0,1,0,History,2024-12-05
2024-12-06,54,0,Surprised,4,Upright,1.2,97,37.5,16,55,249,0,0,1,Mathematics,2024-12-06
2024-12-07,54,1,Angry,9,Upright,1.24,70,37.4,13,59,299,1,0,0,Science,2024-12-07
2024-12-08,54,0,Surprised,9,Slouched,1.1,89,35.6,12,50,268,1,0,0,Mathematics,2024-12-08
2024-12-09,54,1,Sad,2,Upright,0.4,95,36.1,20,58,240,1,2,0,History,2024-12-09
2024-12-10,54,1,Sad,6,Leaning Forward,3.99,76,35.7,19,51,214,0,1,0,Literature,2024-12-10
2024-12-11,54,0,Happy,8,Slouched,3.98,69,35.6,19,64,257,0,2,0,History,2024-12-11
2024-12-12,54,1,Surprised,3,Upright,2.34,67,35.7,12,70,205,1,1,0,Science,2024-12-12
2024-12-13,54,0,Happy,5,Slouched,3.25,62,35.1,14,65,287,0,1,0,History,2024-12-13
2024-12-14,54,1,Sad,5,Slouched,3.31,72,35.3,12,69,238,0,0,1,History,2024-12-14
2024-12-15,54,1,Angry,10,Leaning Forward,0.43,70,37.3,15,53,225,0,0,1,Literature,2024-12-15
2024-12-16,54,0,Angry,6,Upright,4.53,61,36.5,14,68,292,1,1,0,Literature,2024-12-16
2024-12-17,54,0,Neutral,9,Slouched,4.14,73,37.3,14,55,219,0,1,0,Literature,2024-12-17
2024-12-18,54,0,Angry,9,Leaning Forward,0.87,78,35.9,19,57,300,0,2,0,Science,2024-12-18
2024-12-19,54,0,Surprised,6,Upright,2.54,62,36.2,13,51,270,0,0,1,Literature,2024-12-19
2024-12-20,54,0,Surprised,9,Slouched,3.94,67,36.9,14,56,248,0,2,0,Mathematics,2024-12-20
2024-12-21,54,1,Happy,2,Slouched,0.5,95,35.6,20,67,280,0,0,1,History,2024-12-21
2024-12-22,54,1,Neutral,8,Slouched,3.9,90,35.5,19,58,216,0,1,0,History,2024-12-22
2024-12-23,54,0,Sad,2,Leaning Forward,2.54,100,35.3,16,58,219,0,0,1,Science,2024-12-23
2024-12-24,54,0,Sad,5,Slouched,0.29,71,37.1,17,56,247,0,2,0,Mathematics,2024-12-24
2024-12-25,54,1,Sad,1,Leaning Forward,0.57,63,35.7,19,58,213,1,0,0,History,2024-12-25
2024-12-26,54,1,Sad,8,Slouched,3.86,95,35.8,12,52,228,0,1,0,Literature,2024-12-26
2024-12-27,54,0,Angry,4,Leaning Forward,2.0,96,37.1,19,61,249,0,1,0,Mathematics,2024-12-27
2024-12-28,54,1,Surprised,0,Slouched,1.59,96,35.2,14,70,284,1,2,0,Mathematics,2024-12-28
2024-12-29,54,1,Neutral,1,Upright,2.83,81,35.8,16,50,272,1,0,0,Mathematics,2024-12-29
2024-12-30,54,0,Angry,5,Slouched,2.74,82,37.0,12,65,200,1,2,0,History,2024-12-30
2024-12-01,55,0,Surprised,2,Leaning Forward,0.07,99,37.2,19,53,217,0,1,0,Mathematics,2024-12-01
2024-12-02,55,0,Sad,9,Upright,3.76,87,37.3,18,64,268,0,1,0,Literature,2024-12-02
2024-12-03,55,1,Sad,1,Upright,2.13,90,35.6,14,54,256,1,0,0,Literature,2024-12-03
2024-12-04,55,1,Angry,8,Leaning Forward,3.11,94,36.1,15,70,226,0,1,0,Science,2024-12-04
2024-12-05,55,0,Surprised,5,Slouched,0.94,92,36.7,17,55,229,0,0,1,Mathematics,2024-12-05
2024-12-06,55,0,Happy,9,Upright,1.76,61,36.9,19,62,234,0,0,1,Science,2024-12-06
2024-12-07,55,1,Happy,0,Upright,0.7,95,36.2,16,59,269,1,1,0,Literature,2024-12-07
2024-12-08,55,1,Angry,7,Leaning Forward,2.25,79,37.2,13,63,225,1,1,0,Literature,2024-12-08
2024-12-09,55,0,Neutral,5,Upright,0.12,75,35.9,15,65,225,1,1,0,Mathematics,2024-12-09
2024-12-10,55,1,Angry,2,Slouched,2.21,67,37.2,17,54,272,1,1,0,Literature,2024-12-10
2024-12-11,55,0,Happy,5,Leaning Forward,2.33,60,35.4,17,53,220,0,1,0,History,2024-12-11
2024-12-12,55,0,Surprised,4,Upright,4.94,80,36.5,20,69,271,1,1,0,Science,2024-12-12
2024-12-13,55,1,Surprised,10,Slouched,1.24,81,36.9,16,57,239,1,1,0,Science,2024-12-13
2024-12-14,55,0,Surprised,9,Leaning Forward,2.95,98,35.6,16,58,274,0,1,0,Literature,2024-12-14
2024-12-15,55,1,Surprised,4,Upright,2.63,95,35.4,15,51,275,1,0,0,Science,2024-12-15
2024-12-16,55,1,Sad,9,Leaning Forward,4.09,93,36.5,16,53,231,1,0,0,History,2024-12-16
2024-12-17,55,1,Sad,0,Leaning Forward,0.87,90,36.9,19,60,238,0,0,1,Science,2024-12-17
2024-12-18,55,1,Neutral,5,Slouched,4.0,68,37.1,14,51,231,0,1,0,Mathematics,2024-12-18
2024-12-19,55,1,Angry,6,Slouched,1.91,64,35.4,15,68,206,0,1,0,Mathematics,2024-12-19
2024-12-20,55,1,Happy,2,Upright,1.02,89,35.8,18,61,267,0,2,0,Literature,2024-12-20
2024-12-21,55,1,Surprised,0,Leaning Forward,4.7,65,37.3,15,52,233,0,1,0,Science,2024-12-21
2024-12-22,55,1,Neutral,6,Slouched,1.11,64,35.6,20,67,247,1,0,0,Mathematics,2024-12-22
2024-12-23,55,0,Sad,6,Upright,4.66,68,35.1,15,56,239,0,1,0,Literature,2024-12-23
2024-12-24,55,1,Surprised,3,Leaning Forward,0.54,79,35.6,19,68,253,1,0,0,Literature,2024-12-24
2024-12-25,55,1,Sad,9,Slouched,1.91,97,37.4,14,70,211,0,0,1,Literature,2024-12-25
2024-12-26,55,0,Surprised,4,Upright,4.97,79,35.5,17,51,219,1,1,0,History,2024-12-26
2024-12-27,55,0,Sad,8,Leaning Forward,4.72,87,36.0,14,64,296,1,0,0,Science,2024-12-27
2024-12-28,55,0,Sad,8,Upright,3.12,74,35.0,12,54,242,0,0,1,Literature,2024-12-28
2024-12-29,55,0,Happy,3,Upright,1.1,76,36.0,19,52,293,0,0,1,Mathematics,2024-12-29
2024-12-30,55,1,Happy,7,Slouched,0.71,90,36.5,17,60,231,1,1,0,Mathematics,2024-12-30
2024-12-01,56,1,Sad,0,Upright,4.71,71,37.3,20,58,262,0,1,0,History,2024-12-01
2024-12-02,56,0,Neutral,2,Upright,0.64,78,36.1,12,52,258,0,0,1,History,2024-12-02
2024-12-03,56,0,Neutral,0,Slouched,0.29,86,37.3,16,67,259,0,2,0,Mathematics,2024-12-03
2024-12-04,56,1,Neutral,4,Slouched,0.53,98,37.3,14,58,206,1,2,0,Literature,2024-12-04
2024-12-05,56,0,Angry,7,Upright,3.94,90,36.6,17,66,208,1,2,0,History,2024-12-05
2024-12-06,56,0,Angry,5,Slouched,1.97,94,35.7,16,66,292,0,1,0,History,2024-12-06
2024-12-07,56,0,Sad,7,Leaning Forward,3.85,64,37.0,13,54,210,0,1,0,Mathematics,2024-12-07
2024-12-08,56,1,Angry,0,Upright,3.48,95,36.0,12,52,258,0,0,1,Mathematics,2024-12-08
2024-12-09,56,0,Sad,9,Upright,1.76,97,37.4,16,61,222,1,1,0,Science,2024-12-09
2024-12-10,56,0,Sad,2,Upright,4.53,84,36.9,15,57,271,0,1,0,Literature,2024-12-10
2024-12-11,56,0,Neutral,4,Upright,0.72,84,35.4,17,58,275,0,0,1,Literature,2024-12-11
2024-12-12,56,0,Angry,3,Upright,4.88,78,35.8,12,59,264,0,0,1,Literature,2024-12-12
2024-12-13,56,1,Surprised,0,Upright,0.05,83,36.5,18,66,287,1,0,0,Science,2024-12-13
2024-12-14,56,1,Sad,10,Slouched,2.48,99,36.8,14,62,254,0,2,0,History,2024-12-14
2024-12-15,56,1,Surprised,3,Slouched,0.92,91,36.2,14,55,245,0,2,0,History,2024-12-15
2024-12-16,56,0,Surprised,5,Leaning Forward,0.42,98,35.3,17,68,292,0,1,0,History,2024-12-16
2024-12-17,56,1,Happy,1,Slouched,4.62,86,35.5,14,68,240,0,2,0,Science,2024-12-17
2024-12-18,56,1,Sad,7,Leaning Forward,3.6,69,36.6,14,69,292,1,0,0,Science,2024-12-18
2024-12-19,56,1,Surprised,1,Slouched,3.32,99,36.3,20,60,212,0,0,1,History,2024-12-19
2024-12-20,56,0,Sad,10,Leaning Forward,3.8,62,35.1,20,57,290,0,2,0,History,2024-12-20
2024-12-21,56,0,Sad,2,Upright,4.75,71,37.0,17,59,265,0,2,0,Mathematics,2024-12-21
2024-12-22,56,0,Surprised,8,Slouched,2.68,85,35.7,12,53,297,1,2,0,Mathematics,2024-12-22
2024-12-23,56,0,Surprised,4,Slouched,3.75,60,35.1,18,55,272,1,1,0,Literature,2024-12-23
2024-12-24,56,1,Sad,5,Leaning Forward,1.64,84,36.6,16,62,295,1,2,0,Science,2024-12-24
2024-12-25,56,1,Sad,3,Slouched,3.29,67,36.5,18,54,222,0,2,0,Mathematics,2024-12-25
2024-12-26,56,0,Neutral,1,Upright,1.42,99,35.6,15,53,236,0,0,1,Literature,2024-12-26
2024-12-27,56,1,Angry,7,Upright,4.13,86,36.5,16,68,288,0,0,1,Mathematics,2024-12-27
2024-12-28,56,0,Happy,8,Upright,0.29,87,36.1,12,55,290,0,2,0,Mathematics,2024-12-28
2024-12-29,56,1,Sad,2,Leaning Forward,1.68,94,36.0,13,50,241,0,0,1,Mathematics,2024-12-29
2024-12-30,56,1,Sad,8,Upright,2.75,60,37.3,20,55,253,1,0,0,History,2024-12-30
2024-12-01,57,1,Surprised,8,Leaning Forward,2.16,89,36.9,15,57,222,0,0,1,History,2024-12-01
2024-12-02,57,0,Sad,7,Slouched,4.5,65,36.3,13,70,269,1,2,0,Literature,2024-12-02
2024-12-03,57,1,Happy,3,Slouched,2.76,66,35.0,13,56,219,0,1,0,History,2024-12-03
2024-12-04,57,0,Happy,10,Leaning Forward,4.25,74,35.9,14,64,294,0,0,1,Mathematics,2024-12-04
2024-12-05,57,0,Surprised,7,Slouched,1.93,62,36.1,17,68,221,1,1,0,Mathematics,2024-12-05
2024-12-06,57,1,Sad,1,Leaning Forward,0.64,98,36.1,18,53,258,0,2,0,Mathematics,2024-12-06
2024-12-07,57,1,Angry,8,Leaning Forward,1.23,79,35.9,19,55,294,1,2,0,Mathematics,2024-12-07
2024-12-08,57,1,Surprised,5,Leaning Forward,4.77,85,36.3,14,69,245,0,2,0,Mathematics,2024-12-08
2024-12-09,57,1,Sad,4,Leaning Forward,2.54,96,37.2,14,60,241,0,1,0,History,2024-12-09
2024-12-10,57,1,Happy,7,Leaning Forward,1.49,68,36.4,12,64,234,1,2,0,Literature,2024-12-10
2024-12-11,57,1,Surprised,9,Slouched,0.31,88,36.4,18,65,202,0,2,0,Mathematics,2024-12-11
2024-12-12,57,1,Neutral,8,Slouched,3.43,96,35.7,16,52,265,1,1,0,History,2024-12-12
2024-12-13,57,1,Surprised,3,Slouched,4.19,93,37.4,17,56,251,1,0,0,Mathematics,2024-12-13
2024-12-14,57,0,Neutral,4,Slouched,0.05,98,35.4,20,62,201,1,1,0,Science,2024-12-14
2024-12-15,57,0,Sad,6,Upright,4.81,62,36.0,16,67,277,0,0,1,Mathematics,2024-12-15
2024-12-16,57,0,Neutral,8,Slouched,1.79,66,36.9,12,67,269,0,2,0,History,2024-12-16
2024-12-17,57,1,Neutral,10,Leaning Forward,2.76,99,36.5,19,58,295,0,1,0,Mathematics,2024-12-17
2024-12-18,57,0,Happy,2,Slouched,3.94,60,35.1,15,51,286,1,1,0,Science,2024-12-18
2024-12-19,57,1,Happy,9,Leaning Forward,1.78,73,35.0,17,62,237,1,2,0,Mathematics,2024-12-19
2024-12-20,57,0,Surprised,8,Leaning Forward,4.22,78,36.1,12,66,297,1,2,0,Literature,2024-12-20
2024-12-21,57,0,Angry,7,Upright,2.07,62,35.1,15,63,247,0,2,0,Mathematics,2024-12-21
2024-12-22,57,1,Neutral,4,Slouched,0.66,98,37.3,18,65,235,0,0,1,Science,2024-12-22
2024-12-23,57,1,Neutral,2,Slouched,4.7,84,35.4,14,53,241,1,2,0,Science,2024-12-23
2024-12-24,57,0,Neutral,6,Upright,0.92,71,35.3,12,60,230,1,1,0,History,2024-12-24
2024-12-25,57,0,Neutral,7,Slouched,2.4,84,35.8,16,60,247,1,1,0,History,2024-12-25
2024-12-26,57,0,Happy,3,Leaning Forward,1.13,60,36.2,13,54,236,1,1,0,Science,2024-12-26
2024-12-27,57,0,Sad,9,Upright,0.02,75,36.0,14,52,208,1,0,0,Literature,2024-12-27
2024-12-28,57,0,Surprised,7,Upright,2.13,77,36.3,20,57,279,0,2,0,Science,2024-12-28
2024-12-29,57,1,Angry,5,Upright,0.9,79,35.4,17,54,291,1,2,0,Science,2024-12-29
2024-12-30,57,0,Angry,5,Slouched,1.84,65,36.1,12,60,206,0,1,0,Mathematics,2024-12-30
2024-12-01,58,0,Neutral,7,Slouched,1.54,90,35.6,17,70,227,1,1,0,Science,2024-12-01
2024-12-02,58,1,Angry,4,Upright,4.17,89,35.3,16,68,258,0,1,0,History,2024-12-02
2024-12-03,58,0,Happy,5,Upright,2.44,94,35.1,15,53,267,1,1,0,History,2024-12-03
2024-12-04,58,0,Sad,3,Leaning Forward,2.61,98,37.5,18,51,265,1,0,0,Literature,2024-12-04
2024-12-05,58,0,Neutral,2,Slouched,2.72,72,35.0,20,63,223,0,2,0,Science,2024-12-05
2024-12-06,58,0,Happy,7,Leaning Forward,1.53,80,37.1,15,60,293,0,1,0,History,2024-12-06
2024-12-07,58,0,Happy,8,Leaning Forward,4.32,82,36.1,19,56,237,1,2,0,Science,2024-12-07
2024-12-08,58,0,Surprised,7,Leaning Forward,1.89,70,36.5,18,68,208,1,1,0,Science,2024-12-08
2024-12-09,58,1,Sad,9,Leaning Forward,2.88,84,36.6,18,58,243,0,0,1,Mathematics,2024-12-09
2024-12-10,58,0,Happy,0,Leaning Forward,2.98,81,36.2,12,67,229,0,2,0,Science,2024-12-10
2024-12-11,58,0,Angry,9,Slouched,3.32,78,37.3,14,70,237,0,0,1,Literature,2024-12-11
2024-12-12,58,1,Angry,10,Leaning Forward,3.62,97,35.9,14,67,247,1,2,0,Literature,2024-12-12
2024-12-13,58,1,Angry,2,Leaning Forward,3.71,97,35.1,14,52,256,1,2,0,Literature,2024-12-13
